Idade,Gênero,IMC,Filhos,Fumante,Região,Fumante_Numero,Encargos,Categoria_IMC,outlier_mask_Idade,outlier_mask_IMC,outlier_mask_Filhos,outlier_mask_Fumante_Numero,outlier_mask_Encargos
60.0,,26.04,3.0,sim,nordeste,1.0,6819.04,Sobrepeso,0,0,0,0,0
30.0,feminino,30.75,0.0,sim,sudoeste,1.0,3480.36,Obeso,0,0,0,0,0
20.0,feminino,32.36,3.0,não,,0.0,4256.12,Obeso,0,0,0,0,0
79.0,feminino,24.42,0.0,sim,noroeste,1.0,6379.69,Peso normal,0,0,0,0,0
24.0,,28.44,0.0,sim,nordeste,1.0,3219.85,Sobrepeso,0,0,0,0,0
52.0,feminino,30.12,3.0,sim,noroeste,1.0,5925.83,Obeso,0,0,0,0,0
27.0,masculino,34.96,3.0,,sudoeste,,4242.2,Obeso,0,0,0,0,0
,feminino,,2.0,sim,sudoeste,1.0,3069.49,Valor Inválido,0,0,0,0,0
48.0,masculino,20.7,2.0,sim,nordeste,1.0,4994.51,Peso normal,0,0,0,0,0
46.0,masculino,23.28,3.0,não,,0.0,5049.2,Peso normal,0,0,0,0,0
,feminino,18.39,1.0,não,noroeste,0.0,1862.11,Abaixo do peso,0,0,0,0,0
28.0,,30.55,0.0,não,sudoeste,0.0,2877.22,Obeso,0,0,0,0,0
,feminino,27.9,1.0,não,sudeste,0.0,1638.56,Sobrepeso,0,0,0,0,0
41.0,,26.02,1.0,não,sudeste,0.0,4336.07,Sobrepeso,0,0,0,0,0
50.0,,31.52,2.0,sim,sudeste,1.0,6181.96,Obeso,0,0,0,0,0
40.0,masculino,22.48,3.0,não,sudoeste,0.0,4467.54,Peso normal,0,0,0,0,0
27.0,masculino,29.79,,não,nordeste,0.0,3200.43,Sobrepeso,0,0,0,0,0
79.0,masculino,24.23,3.0,não,,0.0,7606.67,Peso normal,0,0,0,0,0
26.0,feminino,,0.0,sim,nordeste,1.0,3405.69,Valor Inválido,0,0,0,0,0
77.0,masculino,23.85,3.0,não,,0.0,7125.45,Peso normal,0,0,0,0,0
64.0,feminino,32.68,1.0,não,sudeste,0.0,5570.12,Obeso,0,0,0,0,0
48.0,masculino,18.56,0.0,não,,0.0,3822.73,Peso normal,0,0,0,0,0
64.0,feminino,30.79,3.0,sim,noroeste,1.0,7004.75,Obeso,0,0,0,0,0
55.0,masculino,19.65,2.0,não,,0.0,5594.34,Peso normal,0,0,0,0,0
,masculino,34.84,1.0,,sudeste,,1983.34,Obeso,0,0,0,0,0
22.0,feminino,18.02,,sim,sudeste,1.0,3323.86,Abaixo do peso,0,0,0,0,0
,feminino,,3.0,não,sudeste,0.0,2383.58,Valor Inválido,0,0,0,0,0
54.0,masculino,,0.0,não,sudoeste,0.0,4708.94,Valor Inválido,0,0,0,0,0
,feminino,32.83,2.0,sim,noroeste,1.0,3204.86,Obeso,0,0,0,0,0
26.0,feminino,32.63,2.0,não,sudoeste,0.0,3798.12,Obeso,0,0,0,0,0
40.0,masculino,29.52,1.0,sim,sudeste,1.0,5149.89,Sobrepeso,0,0,0,0,0
68.0,masculino,23.66,3.0,não,nordeste,0.0,6384.22,Peso normal,0,0,0,0,0
25.0,masculino,33.07,,sim,sudoeste,1.0,3832.08,Obeso,0,0,0,0,0
29.0,masculino,33.74,3.0,sim,noroeste,1.0,5258.83,Obeso,0,0,0,0,0
65.0,masculino,28.59,1.0,não,nordeste,0.0,5500.42,Sobrepeso,0,0,0,0,0
,feminino,34.84,0.0,não,noroeste,0.0,1747.08,Obeso,0,0,0,0,0
,masculino,31.68,1.0,não,noroeste,0.0,2075.64,Obeso,0,0,0,0,0
43.0,masculino,33.74,3.0,não,sudoeste,0.0,5384.01,Obeso,0,0,0,0,0
39.0,masculino,24.8,,não,sudeste,0.0,3644.45,Peso normal,0,0,0,0,0
,masculino,18.92,,,noroeste,,990.26,Peso normal,0,0,0,0,0
52.0,masculino,23.11,2.0,sim,noroeste,1.0,5263.98,Peso normal,0,0,0,0,0
23.0,feminino,31.17,1.0,não,noroeste,0.0,2904.39,Obeso,0,0,0,0,0
24.0,feminino,,,não,nordeste,0.0,2449.86,Valor Inválido,0,0,0,0,0
22.0,feminino,26.2,0.0,,nordeste,,2797.24,Sobrepeso,0,0,0,0,0
60.0,feminino,,3.0,sim,noroeste,1.0,6526.52,Valor Inválido,0,0,0,0,0
,masculino,32.99,0.0,sim,nordeste,1.0,1844.26,Obeso,0,0,0,0,0
57.0,feminino,18.26,0.0,sim,sudoeste,1.0,4940.3,Abaixo do peso,0,0,0,0,0
53.0,feminino,27.93,0.0,sim,nordeste,1.0,5347.33,Sobrepeso,0,0,0,0,0
74.0,feminino,34.42,3.0,,nordeste,,7535.39,Obeso,0,0,0,0,0
27.0,masculino,,1.0,sim,nordeste,1.0,3722.99,Valor Inválido,0,0,0,0,0
58.0,feminino,22.44,3.0,não,noroeste,0.0,6140.88,Peso normal,0,0,0,0,0
44.0,,33.11,3.0,,,,5556.99,Obeso,0,0,0,0,0
25.0,masculino,27.78,,sim,sudeste,1.0,3218.57,Sobrepeso,0,0,0,0,0
20.0,masculino,27.71,2.0,não,,0.0,3612.9,Sobrepeso,0,0,0,0,0
60.0,,22.88,2.0,não,,0.0,5578.3,Peso normal,0,0,0,0,0
30.0,feminino,19.22,2.0,sim,sudeste,1.0,4293.65,Peso normal,0,0,0,0,0
53.0,masculino,34.89,3.0,sim,noroeste,1.0,6781.88,Obeso,0,0,0,0,0
74.0,masculino,27.98,3.0,não,sudeste,0.0,7215.15,Sobrepeso,0,0,0,0,0
44.0,feminino,29.34,1.0,sim,nordeste,1.0,4618.6,Sobrepeso,0,0,0,0,0
27.0,feminino,23.41,2.0,não,sudeste,0.0,3648.12,Peso normal,0,0,0,0,0
61.0,feminino,29.79,0.0,sim,noroeste,1.0,5354.09,Sobrepeso,0,0,0,0,0
66.0,masculino,34.47,,sim,sudoeste,1.0,5868.64,Obeso,0,0,0,0,0
75.0,masculino,30.83,1.0,não,sudeste,0.0,6322.42,Obeso,0,0,0,0,0
46.0,masculino,28.56,1.0,sim,,1.0,4739.27,Sobrepeso,0,0,0,0,0
32.0,masculino,33.37,3.0,sim,noroeste,1.0,4811.78,Obeso,0,0,0,0,0
79.0,feminino,31.37,1.0,não,nordeste,0.0,6597.96,Obeso,0,0,0,0,0
28.0,masculino,26.26,,sim,,1.0,3266.91,Sobrepeso,0,0,0,0,0
64.0,masculino,,1.0,sim,sudeste,1.0,5658.17,Valor Inválido,0,0,0,0,0
38.0,masculino,29.15,0.0,,nordeste,,3580.86,Sobrepeso,0,0,0,0,0
19.0,masculino,21.27,,sim,noroeste,1.0,2984.25,Peso normal,0,0,0,0,0
,feminino,23.11,2.0,não,sudeste,0.0,2310.3,Peso normal,0,0,0,0,0
55.0,masculino,27.76,2.0,sim,sudeste,1.0,6231.79,Sobrepeso,0,0,0,0,0
58.0,,34.72,3.0,não,sudoeste,0.0,6594.93,Obeso,0,0,0,0,0
66.0,masculino,26.87,0.0,sim,nordeste,1.0,5722.06,Sobrepeso,0,0,0,0,0
59.0,feminino,24.33,0.0,não,sudoeste,0.0,4683.56,Peso normal,0,0,0,0,0
24.0,masculino,,2.0,não,sudeste,0.0,3320.13,Valor Inválido,0,0,0,0,0
56.0,masculino,29.58,2.0,sim,sudoeste,1.0,6183.34,Sobrepeso,0,0,0,0,0
63.0,masculino,31.32,2.0,,,,6490.67,Obeso,0,0,0,0,0
51.0,,18.89,0.0,não,sudoeste,0.0,3821.44,Peso normal,0,0,0,0,0
71.0,feminino,20.2,2.0,não,sudoeste,0.0,6260.32,Peso normal,0,0,0,0,0
62.0,masculino,24.38,2.0,não,sudeste,0.0,5466.68,Peso normal,0,0,0,0,0
30.0,feminino,18.12,1.0,,sudoeste,,3238.04,Abaixo do peso,0,0,0,0,0
64.0,,18.69,0.0,não,nordeste,0.0,4534.09,Peso normal,0,0,0,0,0
71.0,feminino,25.82,3.0,não,nordeste,0.0,6812.63,Sobrepeso,0,0,0,0,0
45.0,masculino,27.89,2.0,sim,nordeste,1.0,5694.23,Sobrepeso,0,0,0,0,0
41.0,masculino,27.24,0.0,não,,0.0,4157.69,Sobrepeso,0,0,0,0,0
42.0,feminino,19.14,1.0,não,nordeste,0.0,3931.8,Peso normal,0,0,0,0,0
51.0,masculino,27.44,0.0,sim,noroeste,1.0,4963.3,Sobrepeso,0,0,0,0,0
53.0,feminino,19.98,2.0,sim,,1.0,5788.55,Peso normal,0,0,0,0,0
63.0,feminino,33.69,0.0,,nordeste,,5391.36,Obeso,0,0,0,0,0
60.0,,18.28,3.0,sim,noroeste,1.0,6099.84,Abaixo do peso,0,0,0,0,0
48.0,feminino,18.31,2.0,sim,nordeste,1.0,5650.88,Abaixo do peso,0,0,0,0,0
44.0,feminino,21.92,0.0,não,sudoeste,0.0,3988.7,Peso normal,0,0,0,0,0
18.0,feminino,28.15,1.0,,sudeste,,3056.2,Sobrepeso,0,0,0,0,0
30.0,masculino,27.75,0.0,não,noroeste,0.0,3007.4,Sobrepeso,0,0,0,0,0
36.0,feminino,33.16,3.0,sim,sudoeste,1.0,5736.73,Obeso,0,0,0,0,0
64.0,feminino,30.31,,sim,noroeste,1.0,5797.93,Obeso,0,0,0,0,0
48.0,feminino,25.74,1.0,não,sudeste,0.0,4942.12,Sobrepeso,0,0,0,0,0
30.0,feminino,18.79,2.0,sim,sudeste,1.0,3770.46,Peso normal,0,0,0,0,0
53.0,masculino,19.55,1.0,não,nordeste,0.0,4665.01,Peso normal,0,0,0,0,0
21.0,masculino,21.82,0.0,,noroeste,,2643.75,Peso normal,0,0,0,0,0
23.0,feminino,18.94,1.0,não,,0.0,2487.85,Peso normal,0,0,0,0,0
67.0,masculino,33.15,1.0,sim,,1.0,6443.05,Obeso,0,0,0,0,0
,masculino,29.48,2.0,não,noroeste,0.0,2445.68,Sobrepeso,0,0,0,0,0
,masculino,28.48,2.0,sim,sudeste,1.0,2304.18,Sobrepeso,0,0,0,0,0
55.0,,28.5,2.0,sim,,1.0,5700.18,Sobrepeso,0,0,0,0,0
79.0,masculino,30.97,0.0,sim,nordeste,1.0,6671.24,Obeso,0,0,0,0,0
47.0,masculino,34.05,3.0,sim,sudeste,1.0,6171.15,Obeso,0,0,0,0,0
69.0,,,3.0,,sudoeste,,7073.06,Valor Inválido,0,0,0,0,0
57.0,masculino,32.84,,não,sudeste,0.0,5277.17,Obeso,0,0,0,0,0
,,27.0,2.0,não,nordeste,0.0,1981.94,Sobrepeso,0,0,0,0,0
75.0,masculino,25.26,1.0,não,sudoeste,0.0,6611.24,Sobrepeso,0,0,0,0,0
73.0,feminino,20.96,1.0,não,nordeste,0.0,6232.88,Peso normal,0,0,0,0,0
34.0,masculino,34.48,0.0,não,,0.0,3794.63,Obeso,0,0,0,0,0
25.0,masculino,24.66,1.0,não,noroeste,0.0,3145.85,Peso normal,0,0,0,0,0
24.0,feminino,20.9,2.0,não,sudoeste,0.0,3304.27,Peso normal,0,0,0,0,0
41.0,feminino,25.62,0.0,sim,sudeste,1.0,4574.2,Sobrepeso,0,0,0,0,0
34.0,feminino,21.39,2.0,não,,0.0,3991.48,Peso normal,0,0,0,0,0
,feminino,32.13,1.0,não,noroeste,0.0,1959.39,Obeso,0,0,0,0,0
29.0,masculino,25.25,1.0,não,,0.0,3751.56,Sobrepeso,0,0,0,0,0
60.0,,18.71,0.0,,,,4409.62,Peso normal,0,0,0,0,0
70.0,masculino,,3.0,,sudeste,,6429.42,Valor Inválido,0,0,0,0,0
68.0,masculino,27.87,3.0,não,,0.0,6900.32,Sobrepeso,0,0,0,0,0
35.0,masculino,19.37,3.0,não,noroeste,0.0,4339.53,Peso normal,0,0,0,0,0
18.0,masculino,,0.0,,sudoeste,,2081.85,Valor Inválido,0,0,0,0,0
43.0,masculino,25.97,1.0,não,noroeste,0.0,4627.41,Sobrepeso,0,0,0,0,0
45.0,feminino,34.42,0.0,,noroeste,,4257.32,Obeso,0,0,0,0,0
35.0,masculino,,0.0,não,nordeste,0.0,3084.15,Valor Inválido,0,0,0,0,0
31.0,masculino,34.5,2.0,sim,nordeste,1.0,5036.99,Obeso,0,0,0,0,0
48.0,masculino,,0.0,não,noroeste,0.0,4468.76,Valor Inválido,0,0,0,0,0
74.0,,21.74,3.0,sim,sudoeste,1.0,7320.12,Peso normal,0,0,0,0,0
33.0,feminino,19.49,0.0,sim,,1.0,3860.61,Peso normal,0,0,0,0,0
42.0,masculino,32.08,2.0,sim,sudoeste,1.0,5041.17,Obeso,0,0,0,0,0
70.0,masculino,22.22,1.0,não,sudoeste,0.0,5455.33,Peso normal,0,0,0,0,0
60.0,feminino,20.54,2.0,não,sudeste,0.0,5353.45,Peso normal,0,0,0,0,0
73.0,masculino,29.63,0.0,não,sudeste,0.0,6231.3,Sobrepeso,0,0,0,0,0
48.0,masculino,,2.0,não,sudoeste,0.0,5128.22,Valor Inválido,0,0,0,0,0
72.0,masculino,28.46,1.0,sim,noroeste,1.0,6801.0,Sobrepeso,0,0,0,0,0
55.0,masculino,,3.0,sim,,1.0,6591.65,Valor Inválido,0,0,0,0,0
74.0,masculino,32.43,2.0,sim,sudoeste,1.0,7422.13,Obeso,0,0,0,0,0
43.0,masculino,28.25,3.0,sim,noroeste,1.0,6074.77,Sobrepeso,0,0,0,0,0
77.0,,33.62,0.0,,sudeste,,6223.1,Obeso,0,0,0,0,0
40.0,masculino,23.89,1.0,sim,sudoeste,1.0,4462.0,Peso normal,0,0,0,0,0
40.0,feminino,,2.0,não,,0.0,4393.89,Valor Inválido,0,0,0,0,0
45.0,feminino,32.72,2.0,não,noroeste,0.0,5371.16,Obeso,0,0,0,0,0
62.0,feminino,27.7,,não,sudoeste,0.0,4742.82,Sobrepeso,0,0,0,0,0
55.0,feminino,31.69,0.0,sim,nordeste,1.0,5266.35,Obeso,0,0,0,0,0
,masculino,31.79,1.0,não,sudeste,0.0,2318.53,Obeso,0,0,0,0,0
50.0,,20.14,2.0,sim,,1.0,5040.4,Peso normal,0,0,0,0,0
31.0,masculino,20.48,,não,sudoeste,0.0,3150.99,Peso normal,0,0,0,0,0
18.0,masculino,20.09,,sim,noroeste,1.0,2840.03,Peso normal,0,0,0,0,0
18.0,feminino,27.57,2.0,não,sudeste,0.0,3226.39,Sobrepeso,0,0,0,0,0
33.0,feminino,23.62,2.0,não,nordeste,0.0,4190.35,Peso normal,0,0,0,0,0
43.0,masculino,33.36,0.0,sim,nordeste,1.0,4209.88,Obeso,0,0,0,0,0
20.0,feminino,20.61,0.0,não,nordeste,0.0,1951.94,Peso normal,0,0,0,0,0
43.0,feminino,20.33,3.0,não,nordeste,0.0,4613.89,Peso normal,0,0,0,0,0
31.0,masculino,19.04,2.0,não,nordeste,0.0,3463.21,Peso normal,0,0,0,0,0
18.0,feminino,,2.0,não,noroeste,0.0,3087.36,Valor Inválido,0,0,0,0,0
53.0,masculino,29.56,,,noroeste,,4488.84,Sobrepeso,0,0,0,0,0
,masculino,30.84,2.0,não,,0.0,2312.69,Obeso,0,0,0,0,0
20.0,masculino,22.48,,não,sudeste,0.0,2469.26,Peso normal,0,0,0,0,0
71.0,feminino,25.6,1.0,não,noroeste,0.0,6154.64,Sobrepeso,0,0,0,0,0
75.0,,24.78,0.0,sim,sudeste,1.0,6551.4,Peso normal,0,0,0,0,0
77.0,feminino,33.62,1.0,sim,noroeste,1.0,7243.19,Obeso,0,0,0,0,0
49.0,masculino,27.68,3.0,sim,sudoeste,1.0,5731.82,Sobrepeso,0,0,0,0,0
34.0,feminino,,1.0,sim,sudeste,1.0,4074.0,Valor Inválido,0,0,0,0,0
39.0,feminino,26.92,1.0,não,sudeste,0.0,4503.68,Sobrepeso,0,0,0,0,0
46.0,feminino,27.9,2.0,sim,sudoeste,1.0,5793.66,Sobrepeso,0,0,0,0,0
,masculino,20.56,0.0,não,noroeste,0.0,1584.74,Peso normal,0,0,0,0,0
38.0,masculino,28.86,3.0,não,nordeste,0.0,5069.51,Sobrepeso,0,0,0,0,0
26.0,feminino,18.29,,,,,3085.56,Abaixo do peso,0,0,0,0,0
62.0,masculino,21.6,1.0,não,sudoeste,0.0,5668.66,Peso normal,0,0,0,0,0
25.0,feminino,29.67,3.0,sim,sudeste,1.0,4915.08,Sobrepeso,0,0,0,0,0
60.0,masculino,29.17,2.0,,sudeste,,6034.81,Sobrepeso,0,0,0,0,0
63.0,masculino,25.16,2.0,sim,sudeste,1.0,6056.68,Sobrepeso,0,0,0,0,0
69.0,,21.86,2.0,sim,nordeste,1.0,6231.39,Peso normal,0,0,0,0,0
55.0,masculino,30.14,2.0,não,noroeste,0.0,5971.7,Obeso,0,0,0,0,0
41.0,masculino,26.0,,não,sudoeste,0.0,3491.87,Sobrepeso,0,0,0,0,0
24.0,feminino,27.96,3.0,sim,noroeste,1.0,4441.32,Sobrepeso,0,0,0,0,0
34.0,,,0.0,não,sudeste,0.0,3390.15,Valor Inválido,0,0,0,0,0
51.0,feminino,21.01,,sim,sudoeste,1.0,4747.92,Peso normal,0,0,0,0,0
75.0,masculino,33.46,0.0,sim,,1.0,6685.64,Obeso,0,0,0,0,0
70.0,masculino,18.25,1.0,sim,nordeste,1.0,5880.02,Abaixo do peso,0,0,0,0,0
39.0,feminino,34.12,0.0,,noroeste,,4092.11,Obeso,0,0,0,0,0
50.0,feminino,22.21,3.0,não,sudoeste,0.0,5482.06,Peso normal,0,0,0,0,0
76.0,feminino,29.33,2.0,não,,0.0,7226.89,Sobrepeso,0,0,0,0,0
25.0,masculino,30.36,1.0,sim,nordeste,1.0,3998.92,Obeso,0,0,0,0,0
70.0,masculino,21.42,,sim,sudoeste,1.0,6325.41,Peso normal,0,0,0,0,0
28.0,feminino,21.78,0.0,sim,sudoeste,1.0,3488.05,Peso normal,0,0,0,0,0
53.0,feminino,29.94,1.0,sim,nordeste,1.0,5247.03,Obeso,0,0,0,0,0
32.0,feminino,,2.0,sim,noroeste,1.0,4737.88,Valor Inválido,0,0,0,0,0
73.0,masculino,22.43,2.0,sim,nordeste,1.0,6849.56,Peso normal,0,0,0,0,0
41.0,,32.77,3.0,sim,sudoeste,1.0,5326.81,Obeso,0,0,0,0,0
19.0,,19.46,1.0,sim,nordeste,1.0,2890.19,Peso normal,0,0,0,0,0
63.0,masculino,31.36,3.0,não,noroeste,0.0,6878.32,Obeso,0,0,0,0,0
30.0,feminino,,3.0,sim,nordeste,1.0,4464.49,Valor Inválido,0,0,0,0,0
65.0,masculino,27.15,,sim,sudoeste,1.0,5716.75,Sobrepeso,0,0,0,0,0
,feminino,31.09,0.0,não,sudeste,0.0,1722.68,Obeso,0,0,0,0,0
78.0,masculino,18.03,,sim,noroeste,1.0,6173.11,Abaixo do peso,0,0,0,0,0
57.0,masculino,21.03,1.0,sim,sudeste,1.0,5655.31,Peso normal,0,0,0,0,0
21.0,masculino,24.93,2.0,não,noroeste,0.0,3794.5,Sobrepeso,0,0,0,0,0
25.0,feminino,19.92,2.0,não,nordeste,0.0,3109.73,Peso normal,0,0,0,0,0
55.0,feminino,18.12,,não,sudoeste,0.0,4412.16,Abaixo do peso,0,0,0,0,0
,feminino,21.34,2.0,sim,sudoeste,1.0,2070.12,Peso normal,0,0,0,0,0
25.0,feminino,22.39,0.0,não,nordeste,0.0,2427.25,Peso normal,0,0,0,0,0
73.0,masculino,26.73,1.0,,sudoeste,,5968.43,Sobrepeso,0,0,0,0,0
71.0,feminino,,3.0,sim,sudoeste,1.0,7682.13,Valor Inválido,0,0,0,0,0
74.0,feminino,34.3,2.0,não,sudeste,0.0,7235.55,Obeso,0,0,0,0,0
,feminino,34.87,0.0,sim,noroeste,1.0,1881.9,Obeso,0,0,0,0,0
56.0,masculino,27.16,0.0,sim,sudoeste,1.0,5606.87,Sobrepeso,0,0,0,0,0
49.0,feminino,30.12,1.0,sim,nordeste,1.0,4898.62,Obeso,0,0,0,0,0
50.0,masculino,22.7,1.0,sim,nordeste,1.0,5221.75,Peso normal,0,0,0,0,0
31.0,masculino,34.71,1.0,sim,sudeste,1.0,4055.05,Obeso,0,0,0,0,0
25.0,feminino,28.4,1.0,não,noroeste,0.0,3436.94,Sobrepeso,0,0,0,0,0
30.0,,33.35,1.0,não,sudeste,0.0,3362.74,Obeso,0,0,0,0,0
68.0,feminino,19.89,3.0,sim,sudoeste,1.0,6614.85,Peso normal,0,0,0,0,0
26.0,masculino,34.02,1.0,não,sudeste,0.0,3182.97,Obeso,0,0,0,0,0
69.0,masculino,,3.0,não,sudoeste,0.0,7089.86,Valor Inválido,0,0,0,0,0
49.0,feminino,26.04,2.0,não,noroeste,0.0,5127.73,Sobrepeso,0,0,0,0,0
76.0,masculino,23.01,3.0,não,noroeste,0.0,7397.41,Peso normal,0,0,0,0,0
69.0,feminino,26.8,0.0,sim,sudeste,1.0,6271.7,Sobrepeso,0,0,0,0,0
35.0,,27.23,3.0,sim,nordeste,1.0,5215.59,Sobrepeso,0,0,0,0,0
22.0,masculino,33.03,0.0,não,nordeste,0.0,2833.57,Obeso,0,0,0,0,0
,masculino,27.11,1.0,não,noroeste,0.0,1961.44,Sobrepeso,0,0,0,0,0
40.0,masculino,33.98,1.0,não,noroeste,0.0,4783.04,Obeso,0,0,0,0,0
19.0,feminino,20.9,1.0,,nordeste,,2512.77,Peso normal,0,0,0,0,0
,masculino,,3.0,não,noroeste,0.0,2535.67,Valor Inválido,0,0,0,0,0
57.0,feminino,28.17,1.0,sim,sudeste,1.0,5381.89,Sobrepeso,0,0,0,0,0
26.0,masculino,29.82,2.0,sim,noroeste,1.0,4616.61,Sobrepeso,0,0,0,0,0
19.0,,32.73,2.0,,nordeste,,3034.87,Obeso,0,0,0,0,0
74.0,,32.78,3.0,não,nordeste,0.0,7478.87,Obeso,0,0,0,0,0
34.0,feminino,19.21,0.0,sim,nordeste,1.0,3614.09,Peso normal,0,0,0,0,0
44.0,feminino,32.23,3.0,sim,noroeste,1.0,5781.38,Obeso,0,0,0,0,0
20.0,feminino,,2.0,não,sudeste,0.0,3553.21,Valor Inválido,0,0,0,0,0
67.0,masculino,32.02,3.0,sim,sudeste,1.0,7425.54,Obeso,0,0,0,0,0
36.0,feminino,21.83,2.0,não,nordeste,0.0,3769.51,Peso normal,0,0,0,0,0
43.0,feminino,26.37,1.0,não,,0.0,4222.5,Sobrepeso,0,0,0,0,0
30.0,feminino,29.27,1.0,não,noroeste,0.0,3493.29,Sobrepeso,0,0,0,0,0
36.0,feminino,30.92,3.0,sim,noroeste,1.0,5545.01,Obeso,0,0,0,0,0
40.0,masculino,19.62,1.0,não,sudeste,0.0,4124.43,Peso normal,0,0,0,0,0
73.0,feminino,23.28,3.0,sim,nordeste,1.0,7671.59,Peso normal,0,0,0,0,0
76.0,feminino,33.53,3.0,,noroeste,,7506.31,Obeso,0,0,0,0,0
53.0,masculino,32.88,2.0,sim,,1.0,5945.15,Obeso,0,0,0,0,0
